date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2024-11-01,999564,UG1005,60.0,32.1833,44.1333,124.5167,149.5544,305.3167,360.9356,75.6784,84.3077,85.0058,prelim
2024-11-11,999564,UG1005,60.0,45.35,41.735,118.1,141.8106,315.6333,376.4739,107.7351,84.3815,84.2575,prelim
2024-11-21,999564,UG1005,60.0,50.2833,39.2933,127.8167,125.1617,349.7333,381.8583,124.8119,101.9643,91.8019,prelim
2024-12-01,999564,UG1005,60.0,17.4,29.7606,113.0333,110.7889,347.9,375.9356,64.4409,101.8582,92.7357,prelim
2020-01-01,999563,UG1007,26.0,50.7308,18.5987,122.8846,84.0205,621.5769,331.0064,236.1602,141.3358,185.2097,final
2020-01-11,999563,UG1007,26.0,19.1538,20.3256,110.3846,74.2821,579.7692,311.8846,95.3731,142.8354,183.2238,final
2020-01-21,999563,UG1007,26.0,41.0,18.4962,110.8846,57.4205,531.5,282.1333,195.7767,179.2995,185.3606,final
2020-02-01,999563,UG1007,26.0,21.7692,17.0179,81.9231,55.8397,518.6154,257.0692,121.5791,139.6164,197.932,final
2020-02-11,999563,UG1007,26.0,15.9615,19.4077,78.7308,54.9218,424.7692,235.2385,85.8809,136.6733,177.2843,final
2020-02-21,999563,UG1007,26.0,27.1538,19.8385,64.8846,56.2641,339.1154,212.5256,129.4518,113.0093,156.8877,final
2020-03-01,999563,UG1007,26.0,34.1538,41.741,77.2692,80.9872,282.0769,220.8474,83.7676,95.9138,126.5238,final
2020-03-11,999563,UG1007,26.0,66.4231,41.7782,127.7308,103.3577,316.8462,232.5615,152.6845,121.501,134.7477,final
2020-03-21,999563,UG1007,26.0,60.7692,56.8897,161.3462,140.409,337.1154,254.0936,106.2684,113.9202,131.4365,final
2020-04-01,999563,UG1007,26.0,30.0385,58.1,157.2308,156.7679,316.4231,293.5949,55.5285,100.2775,107.5193,final
2020-04-11,999563,UG1007,26.0,121.8077,58.1244,212.6154,173.1141,419.0769,331.3936,200.8855,121.5719,125.6839,final
2020-04-21,999563,UG1007,26.0,129.6538,54.009,281.5,170.2333,507.7308,366.9064,228.1921,161.7348,137.3632,final
2020-05-01,999563,UG1007,26.0,88.3846,60.4436,339.8462,172.5769,574.3462,410.3321,142.6948,191.6158,139.0201,final
2020-05-11,999563,UG1007,26.0,51.6538,44.6808,269.6923,159.1333,610.0385,435.6051,114.0358,165.3679,139.1453,final
2020-05-21,999563,UG1007,26.0,12.6538,42.3128,152.6923,147.4372,595.5385,458.0795,37.313,103.3379,129.3666,final
2020-06-01,999563,UG1007,26.0,19.3462,21.1795,83.6538,108.1731,580.7308,437.5179,92.9971,79.2514,132.0016,final
2020-06-11,999563,UG1007,26.0,7.8846,17.2615,39.8846,80.7538,522.1923,413.0013,57.8784,54.9669,125.8134,final
2020-06-21,999563,UG1007,26.0,11.1154,15.7244,38.3462,54.1654,472.5385,371.8359,77.7606,75.3462,126.3733,final
2020-07-01,999563,UG1007,26.0,27.9231,11.9654,46.9231,44.9513,470.4231,325.7013,194.0603,103.5883,143.1103,final
2020-07-11,999563,UG1007,26.0,61.7308,8.3744,100.7692,36.0641,410.3462,275.9513,498.9456,240.4676,146.9992,final
2020-07-21,999563,UG1007,26.0,10.6923,13.3526,100.3462,33.6923,291.3846,235.2949,85.5047,252.5528,122.8663,final
2020-08-01,999563,UG1007,26.0,9.6538,18.4936,82.0769,40.2205,212.6538,193.3449,62.3738,183.3452,109.4957,final
2020-08-11,999563,UG1007,26.0,33.6154,19.3141,53.9615,51.1603,194.6154,167.9782,158.8189,104.5802,114.9665,final
2020-08-21,999563,UG1007,26.0,23.8846,24.9667,67.1538,62.7744,205.8462,150.6321,96.3892,106.0179,134.373,final
2020-09-01,999563,UG1007,26.0,26.6923,30.991,84.1923,75.2718,213.1923,160.4436,88.0561,110.4613,130.9479,final
2020-09-11,999563,UG1007,26.0,41.3846,28.5577,91.9615,84.5154,246.6923,171.7397,138.2235,107.8782,141.2417,final
2020-09-21,999563,UG1007,26.0,46.4615,30.3731,114.5385,89.9218,282.0385,186.3885,145.4822,124.6359,148.7045,final
2020-10-01,999563,UG1007,26.0,32.3077,35.4949,120.1538,94.4256,286.4231,209.9179,92.1294,124.6378,134.788,final
2020-10-11,999563,UG1007,26.0,31.9231,39.4474,110.6923,105.3154,256.6154,240.991,83.0713,104.6628,106.2251,final
2020-10-21,999563,UG1007,26.0,49.7692,48.2474,114.0,123.1897,295.6923,275.8859,102.858,93.1003,106.9281,final
2020-11-01,999563,UG1007,26.0,47.2308,42.0821,128.9231,129.7769,333.2692,299.4744,110.9356,99.3891,110.9201,final
2020-11-11,999563,UG1007,26.0,63.7308,41.2385,160.7308,131.5679,363.3846,321.3987,148.6442,120.5999,112.6693,final
2020-11-21,999563,UG1007,26.0,47.0769,42.5513,158.0385,125.8718,386.5769,338.9833,109.5174,123.6743,113.6378,final
2020-12-01,999563,UG1007,26.0,74.6154,33.4192,185.4231,117.209,434.5,341.4115,207.228,153.6237,126.4899,final
2020-12-11,999563,UG1007,26.0,17.8846,30.0641,139.5769,106.0346,411.0,342.9179,65.2651,128.9072,119.2912,final
2020-12-21,999563,UG1007,26.0,43.1154,35.3577,135.6154,98.841,407.6538,347.9026,119.2223,133.7872,116.6948,final
2021-01-01,999563,UG1007,26.0,35.5769,18.5987,96.5769,84.0205,410.9231,331.0064,171.9455,113.355,123.4355,final
2021-01-11,999563,UG1007,26.0,20.8462,20.3256,99.5385,74.2821,399.8462,311.8846,102.0553,129.9665,127.327,final
2021-01-21,999563,UG1007,26.0,16.7308,18.4962,73.1538,57.4205,366.8077,282.1333,92.4865,123.3361,128.9848,final
2021-02-01,999563,UG1007,26.0,10.3846,17.0179,47.9615,55.8397,329.9615,257.0692,69.8731,88.0343,127.2934,final
2021-02-11,999563,UG1007,26.0,31.5385,19.4077,58.6538,54.9218,297.7692,235.2385,149.7006,105.7485,125.4979,final
2021-02-21,999563,UG1007,26.0,8.1538,19.8385,50.0769,56.2641,258.8462,212.5256,52.9576,90.6628,120.8158,final
2021-03-01,999563,UG1007,26.0,67.2308,41.741,106.9231,80.9872,251.4615,220.8474,154.534,128.505,113.2616,final
2021-03-11,999563,UG1007,26.0,22.3846,41.7782,97.7692,103.3577,255.9615,232.5615,58.5414,95.0701,109.647,final
2021-03-21,999563,UG1007,26.0,47.7692,56.8897,137.3846,140.409,260.6154,254.0936,85.2633,97.9892,102.4695,final
2021-04-01,999563,UG1007,26.0,45.5385,58.1,115.6923,156.7679,270.5769,293.5949,80.0926,75.3696,92.4182,final
2021-04-11,999563,UG1007,26.0,72.6923,58.1244,166.0,173.1141,322.4231,331.3936,123.0782,96.1149,97.3724,final
2021-04-21,999563,UG1007,26.0,86.2692,54.009,204.5,170.2333,391.9615,366.9064,154.6701,119.0124,106.6476,final
2021-05-01,999563,UG1007,26.0,80.7308,60.4436,239.6923,172.5769,462.3077,410.3321,130.9995,136.7601,112.3654,final
2021-05-11,999563,UG1007,26.0,44.8077,44.6808,211.8077,159.1333,475.5769,435.6051,100.2555,131.1437,108.9702,final
2021-05-21,999563,UG1007,26.0,17.0385,42.3128,142.5769,147.4372,484.4615,458.0795,46.5803,96.9129,105.6362,final
2021-06-01,999563,UG1007,26.0,13.2308,21.1795,75.0769,108.1731,430.4615,437.5179,69.6376,71.9935,98.4232,final
2021-06-11,999563,UG1007,26.0,15.5385,17.2615,45.8077,80.7538,423.6154,413.0013,92.2598,61.4935,102.5092,final
2021-06-21,999563,UG1007,26.0,6.6923,15.7244,35.4615,54.1654,382.5385,371.8359,56.4182,70.8506,102.8029,final
2021-07-01,999563,UG1007,26.0,11.8462,11.9654,34.0769,44.9513,348.8462,325.7013,99.2972,80.2109,106.8945,final
2021-07-11,999563,UG1007,26.0,21.2308,8.3744,39.7692,36.0641,297.3846,275.9513,196.1273,108.0434,107.4954,final
2021-07-21,999563,UG1007,26.0,3.3462,13.3526,36.4231,33.6923,214.4615,235.2949,45.4768,106.25,91.5068,final
2021-08-01,999563,UG1007,26.0,28.1923,18.4936,52.7692,40.2205,161.9231,193.3449,141.2824,124.9872,84.5475,final
2021-08-11,999563,UG1007,26.0,32.8077,19.3141,64.3462,51.1603,149.9231,167.9782,155.497,121.5596,89.8554,final
2021-08-21,999563,UG1007,26.0,17.7308,24.9667,78.7308,62.7744,150.6154,150.6321,75.8535,121.9259,99.9896,final
2021-09-01,999563,UG1007,26.0,27.7308,30.991,78.2692,75.2718,165.1154,160.4436,90.9415,103.5152,102.741,final
2021-09-11,999563,UG1007,26.0,24.3462,28.5577,69.8077,84.5154,173.9231,171.7397,87.4499,84.4388,101.2014,final
2021-09-21,999563,UG1007,26.0,29.0385,30.3731,81.1154,89.9218,196.2692,186.3885,96.227,91.1867,105.0312,final
2021-10-01,999563,UG1007,26.0,33.4231,35.4949,86.8077,94.4256,217.8462,209.9179,94.8838,92.7049,103.6051,final
2021-10-11,999563,UG1007,26.0,41.4615,39.4474,103.9231,105.3154,238.0769,240.991,104.5314,98.7926,98.839,final
2021-10-21,999563,UG1007,26.0,52.2692,48.2474,127.1538,123.1897,287.0,275.8859,107.553,102.9763,103.8876,final
2021-11-01,999563,UG1007,26.0,37.1538,42.0821,130.8846,129.7769,295.9615,299.4744,89.5327,100.7925,98.8649,final
2021-11-11,999563,UG1007,26.0,39.3077,41.2385,128.7308,131.5679,302.4615,321.3987,95.8243,97.9959,94.2857,final
2021-11-21,999563,UG1007,26.0,29.0,42.5513,105.4615,125.8718,313.7308,338.9833,71.5018,84.9783,92.764,final
2021-12-01,999563,UG1007,26.0,15.7308,33.4192,84.0385,117.209,301.7308,341.4115,53.9594,73.9244,88.7082,final
2021-12-11,999563,UG1007,26.0,32.1154,30.0641,76.8462,106.0346,309.5,342.9179,105.8501,74.845,90.531,final
2021-12-21,999563,UG1007,26.0,42.8077,35.3577,90.6538,98.841,323.2692,347.9026,118.4599,92.4779,93.1173,final
2022-01-01,999563,UG1007,26.0,25.7308,18.5987,100.6538,84.0205,315.5769,331.0064,130.2222,117.6912,95.4753,final
2022-01-11,999563,UG1007,26.0,47.0769,20.3256,115.6154,74.2821,321.1923,311.8846,205.6292,149.0417,102.8916,final
2022-01-21,999563,UG1007,26.0,26.0,18.4962,98.8077,57.4205,294.9231,282.1333,131.9365,161.3866,104.3781,final
2022-02-01,999563,UG1007,26.0,34.2308,17.0179,107.3077,55.8397,292.0,257.0692,178.1763,178.1716,113.0793,final
2022-02-11,999563,UG1007,26.0,25.3462,19.4077,85.5769,54.9218,278.0385,235.2385,124.3303,147.2185,117.4524,final
2022-02-21,999563,UG1007,26.0,20.4615,19.8385,80.0385,56.2641,269.5,212.5256,102.5085,135.8782,125.6035,final
2022-03-01,999563,UG1007,26.0,10.9231,41.741,56.7308,80.9872,264.6923,220.8474,34.0666,73.3408,118.993,final
2022-03-11,999563,UG1007,26.0,49.3846,41.7782,80.7692,103.3577,281.9615,232.5615,116.2606,80.0733,120.366,final
2022-03-21,999563,UG1007,26.0,60.9231,56.8897,121.2308,140.409,300.0769,254.0936,106.517,87.2493,117.4118,final
2022-04-01,999563,UG1007,26.0,27.7308,58.1,138.0385,156.7679,302.0769,293.5949,51.8713,88.7691,102.7939,final
2022-04-11,999563,UG1007,26.0,102.2308,58.1244,190.8846,173.1141,357.2308,331.3936,169.8723,109.7046,107.5682,final
2022-04-21,999563,UG1007,26.0,121.8462,54.009,251.8077,170.2333,453.0769,366.9064,214.9608,145.2604,122.8626,final
2022-05-01,999563,UG1007,26.0,38.3846,60.4436,262.4615,172.5769,457.2308,410.3321,66.2931,149.2311,111.1575,final
2022-05-11,999563,UG1007,26.0,19.0,44.6808,179.2308,159.1333,450.8846,435.6051,48.3084,111.8826,103.4289,final
2022-05-21,999563,UG1007,26.0,51.3846,42.3128,108.7692,147.4372,481.8077,458.0795,119.1741,75.4391,105.0693,final
2022-06-01,999563,UG1007,26.0,12.8846,21.1795,83.2692,108.1731,483.7692,437.5179,68.3154,78.926,110.3351,final
2022-06-11,999563,UG1007,26.0,9.9615,17.2615,74.2308,80.7538,444.3462,413.0013,67.208,92.8123,107.4101,final
2022-06-21,999563,UG1007,26.0,7.1154,15.7244,29.9615,54.1654,390.5385,371.8359,58.4596,62.279,104.8981,final
2022-07-01,999563,UG1007,26.0,3.7308,11.9654,20.8077,44.9513,366.5385,325.7013,51.4623,56.0636,112.1647,final
2022-07-11,999563,UG1007,26.0,2.8077,8.3744,13.6538,36.0641,267.1154,275.9513,58.3781,51.3498,96.91,final
2022-07-21,999563,UG1007,26.0,7.5385,13.3526,14.0769,33.6923,152.8077,235.2949,68.3199,55.1056,66.3722,final
2022-08-01,999563,UG1007,26.0,9.8846,18.4936,20.2308,40.2205,124.3077,193.3449,63.3561,60.1961,66.0492,final
2022-08-11,999563,UG1007,26.0,41.3462,19.3141,58.7692,51.1603,146.6538,167.9782,190.6143,112.441,88.0186,final
2022-08-21,999563,UG1007,26.0,39.9615,24.9667,91.1923,62.7744,135.2308,150.6321,150.0385,139.0494,90.4121,final
2022-09-01,999563,UG1007,26.0,27.0769,30.991,108.3846,75.2718,149.4231,160.4436,89.1248,138.8321,93.5342,final
2022-09-11,999563,UG1007,26.0,32.1538,28.5577,99.1923,84.5154,171.6154,171.7397,110.7163,115.5286,99.9316,final
2022-09-21,999563,UG1007,26.0,33.4615,30.3731,92.6923,89.9218,197.9615,186.3885,108.7311,102.7727,105.893,final
2022-10-01,999563,UG1007,26.0,35.8077,35.4949,101.4231,94.4256,230.0385,209.9179,100.7725,106.7009,109.1491,final
2022-10-11,999563,UG1007,26.0,69.8077,39.4474,139.0769,105.3154,297.0385,240.991,168.306,129.2776,122.3305,final
2022-10-21,999563,UG1007,26.0,35.8846,48.2474,141.5,123.1897,325.3846,275.8859,76.7823,113.7475,117.3142,final
2022-11-01,999563,UG1007,26.0,27.8077,42.0821,133.5,129.7769,343.3077,299.4744,69.682,102.6636,114.1638,final
2022-11-11,999563,UG1007,26.0,44.7308,41.2385,108.4231,131.5679,346.6923,321.3987,107.5528,83.6511,107.6324,final
2022-11-21,999563,UG1007,26.0,37.4231,42.5513,109.9615,125.8718,344.1538,338.9833,89.2154,88.2902,101.4816,final
2022-12-01,999563,UG1007,26.0,41.2692,33.4192,123.4231,117.209,358.3462,341.4115,120.4325,104.885,104.819,final
2022-12-11,999563,UG1007,26.0,43.0,30.0641,121.6923,106.0346,369.1923,342.9179,136.8921,113.494,107.4449,final
2022-12-21,999563,UG1007,26.0,59.6154,35.3577,143.8846,98.841,395.3462,347.9026,160.1067,141.3848,113.256,final
2023-01-01,999563,UG1007,26.0,12.1154,18.5987,114.7308,84.0205,371.6538,331.0064,72.5268,132.6634,111.9198,final
2023-01-11,999563,UG1007,26.0,16.3846,20.3256,88.1154,74.2821,318.2308,311.8846,84.4386,116.4131,101.9716,final
2023-01-21,999563,UG1007,26.0,12.1538,18.4962,40.6538,57.4205,294.5,282.1333,73.007,75.1312,104.2332,final
2023-02-01,999563,UG1007,26.0,9.4231,17.0179,37.9615,55.8397,276.1154,257.0692,65.506,72.8459,107.1315,final
2023-02-11,999563,UG1007,26.0,5.8462,19.4077,27.4231,54.9218,237.2308,235.2385,44.4374,57.6433,100.8124,final
2023-02-21,999563,UG1007,26.0,32.4615,19.8385,47.7308,56.2641,232.2692,212.5256,150.8207,87.1222,108.8725,final
2023-03-01,999563,UG1007,26.0,17.6538,41.741,55.9615,80.9872,208.6538,220.8474,48.4667,72.4954,94.7179,final
2023-03-11,999563,UG1007,26.0,77.6923,41.7782,127.8077,103.3577,243.3462,232.5615,176.7753,121.5689,104.4461,final
2023-03-21,999563,UG1007,26.0,68.6154,56.8897,163.9615,140.409,252.3462,254.0936,118.946,115.659,99.3383,final
2023-04-01,999563,UG1007,26.0,48.5,58.1,194.8077,156.7679,288.7308,293.5949,84.7861,122.81,98.3978,final
2023-04-11,999563,UG1007,26.0,44.8846,58.1244,162.0,173.1141,317.2308,331.3936,79.0259,93.9305,95.8515,final
2023-04-21,999563,UG1007,26.0,102.0769,54.009,195.4615,170.2333,407.1538,366.9064,181.4587,113.9975,110.6784,final
2023-05-01,999563,UG1007,26.0,43.4231,60.4436,190.3846,172.5769,441.1538,410.3321,73.9921,109.7535,107.3327,final
2023-05-11,999563,UG1007,26.0,23.0769,44.6808,168.5769,159.1333,458.3846,435.6051,56.5147,105.5835,105.112,final
2023-05-21,999563,UG1007,26.0,18.8462,42.3128,85.3462,147.4372,444.7692,458.0795,50.401,60.5614,97.1564,final
2023-06-01,999563,UG1007,26.0,33.8462,21.1795,75.7692,108.1731,460.9615,437.5179,148.3839,72.5793,105.2386,final
2023-06-11,999563,UG1007,26.0,26.7692,17.2615,79.4615,80.7538,410.0385,413.0013,142.7091,98.576,99.2996,final
2023-06-21,999563,UG1007,26.0,16.8077,15.7244,77.4231,54.1654,358.2308,371.8359,105.2273,136.2465,96.4369,final
2023-07-01,999563,UG1007,26.0,6.8077,11.9654,50.3846,44.9513,316.5385,325.7013,69.5987,109.8875,97.2705,final
2023-07-11,999563,UG1007,26.0,3.0,8.3744,26.6154,36.0641,274.6538,275.9513,59.816,79.4879,99.5463,final
2023-07-21,999563,UG1007,26.0,3.6154,13.3526,13.4231,33.6923,176.1923,235.2949,46.9438,53.6092,75.9055,final
2023-08-01,999563,UG1007,26.0,7.6923,18.4936,14.3077,40.2205,140.4615,193.3449,54.0246,48.4019,73.9933,final
2023-08-11,999563,UG1007,26.0,7.9615,19.3141,19.2692,51.1603,125.3462,167.9782,53.3087,47.8566,76.0465,final
2023-08-21,999563,UG1007,26.0,10.6538,24.9667,26.3077,62.7744,117.1538,150.6321,52.2375,49.8908,79.1585,final
2023-09-01,999563,UG1007,26.0,29.7308,30.991,48.3462,75.2718,113.0385,160.4436,96.4984,68.4237,72.1872,final
2023-09-11,999563,UG1007,26.0,58.4231,28.5577,98.8077,84.5154,144.6923,171.7397,188.9971,115.1217,85.1175,final
2023-09-21,999563,UG1007,26.0,27.8846,30.3731,116.0385,89.9218,155.7692,186.3885,92.9651,126.1371,84.4088,final
2023-10-01,999563,UG1007,26.0,22.4615,35.4949,108.7692,94.4256,171.4231,209.9179,67.8149,113.7357,82.4958,final
2023-10-11,999563,UG1007,26.0,62.2308,39.4474,112.5769,105.3154,230.6538,240.991,151.259,106.2971,95.8815,final
2023-10-21,999563,UG1007,26.0,25.5,48.2474,110.1923,123.1897,252.5385,275.8859,57.2798,90.2414,91.8333,final
2023-11-01,999563,UG1007,26.0,43.8462,42.0821,131.5769,129.7769,288.6923,299.4744,103.7469,101.2878,96.516,final
2023-11-11,999563,UG1007,26.0,68.6923,41.2385,138.0385,131.5679,349.4231,321.3987,159.3745,104.5706,108.4564,final
2023-11-21,999563,UG1007,26.0,80.5769,42.5513,193.1154,125.8718,419.3462,338.9833,179.9676,149.4905,123.0277,final
2023-12-01,999563,UG1007,26.0,58.0385,33.4192,207.3077,117.209,447.6538,341.4115,164.0805,170.8273,130.233,final
2023-12-11,999563,UG1007,26.0,27.1538,30.0641,165.7692,106.0346,416.3846,342.9179,91.7002,151.48,120.8169,final
2023-12-21,999563,UG1007,26.0,67.3077,35.3577,152.5,98.841,455.8077,347.9026,179.1671,149.3003,130.1493,final
2024-01-01,999563,UG1007,26.0,20.5,18.5987,114.9615,84.0205,453.8462,331.0064,108.0567,132.9088,136.0227,final
2024-01-11,999563,UG1007,26.0,16.8077,20.3256,104.6154,74.2821,408.4231,311.8846,86.1091,135.9903,129.9916,final
2024-01-21,999563,UG1007,26.0,20.0769,18.4962,57.3846,57.4205,403.0,282.1333,106.7278,99.9468,141.3738,final
2024-02-01,999563,UG1007,26.0,22.3846,17.0179,59.2692,55.8397,381.5385,257.0692,124.3741,105.2088,146.6056,final
2024-02-11,999563,UG1007,26.0,14.6538,19.4077,57.1154,54.9218,327.5,235.2385,80.5232,103.3788,137.6212,final
2024-02-21,999563,UG1007,26.0,23.0,19.8385,60.0385,56.2641,269.9231,212.5256,112.7284,105.6959,125.7936,final
2024-03-01,999563,UG1007,26.0,38.6538,41.741,76.3077,80.9872,250.5385,220.8474,93.3951,94.857,112.8618,final
2024-03-11,999563,UG1007,26.0,17.4615,41.7782,79.1154,103.3577,240.8462,232.5615,48.0171,78.6143,103.4155,final
2024-03-21,999563,UG1007,26.0,34.5769,56.8897,90.6923,140.409,208.1154,254.0936,63.9475,66.9457,82.5902,final
2024-04-01,999563,UG1007,26.0,64.7692,58.1,116.8077,156.7679,252.3846,293.5949,110.5693,76.0384,86.4259,final
2024-04-11,999563,UG1007,26.0,71.7308,58.1244,171.0769,173.1141,307.3077,331.3936,121.5549,98.8875,92.9448,final
2024-04-21,999563,UG1007,26.0,67.3462,54.009,203.8462,170.2333,354.5769,366.9064,122.602,118.6496,96.7288,final
2024-05-01,999563,UG1007,26.0,63.0385,60.4436,202.1154,172.5769,395.2308,410.3321,103.965,116.1786,96.4073,final
2024-05-11,999563,UG1007,26.0,26.3846,44.6808,156.7692,159.1333,406.9615,435.6051,63.1726,98.6022,93.572,final
2024-05-21,999563,UG1007,26.0,43.0,42.3128,132.4231,147.4372,426.9615,458.0795,101.4524,90.4634,93.352,final
2024-06-01,999563,UG1007,26.0,21.0385,21.1795,90.4231,108.1731,409.3462,437.5179,99.4613,84.9797,93.7049,final
2024-06-11,999563,UG1007,26.0,13.7308,17.2615,77.7692,80.7538,405.6154,413.0013,84.1396,96.7113,98.2539,final
2024-06-21,999563,UG1007,26.0,5.6538,15.7244,40.4231,54.1654,376.6923,371.8359,51.4074,78.583,101.2719,final
2024-07-01,999563,UG1007,26.0,35.2308,11.9654,54.6154,44.9513,347.1538,325.7013,237.1344,117.5867,106.3904,final
2024-07-11,999563,UG1007,26.0,10.2692,8.3744,51.1538,36.0641,285.6923,275.9513,114.1679,132.7581,103.4065,final
2024-07-21,999563,UG1007,26.0,25.8462,13.3526,71.3462,33.6923,244.1923,235.2949,168.0754,186.1796,103.6272,final
2024-08-01,999563,UG1007,26.0,15.7692,18.4936,51.8846,40.2205,196.9231,193.3449,88.4038,123.2258,101.7597,final
2024-08-11,999563,UG1007,26.0,17.7692,19.3141,59.3846,51.1603,188.3077,167.9782,93.6462,113.4472,111.4225,final
2024-08-21,999563,UG1007,26.0,14.1923,24.9667,47.7308,62.7744,159.5,150.6321,64.0455,79.3284,105.5207,final
2024-09-01,999563,UG1007,26.0,14.1154,30.991,46.0769,75.2718,152.5769,160.4436,53.1115,65.7626,95.3846,final
2024-09-11,999563,UG1007,26.0,10.3462,28.5577,38.6538,84.5154,149.1923,171.7397,45.7307,51.4772,87.5936,final
2024-09-21,999563,UG1007,26.0,46.5385,30.3731,71.0,89.9218,190.0769,186.3885,145.6997,81.0634,101.8781,final
2024-10-01,999563,UG1007,26.0,30.6538,35.4949,87.5385,94.4256,185.5,209.9179,88.0453,93.4047,88.8968,final
2024-10-11,999563,UG1007,26.0,39.4615,39.4474,116.6538,105.3154,214.6923,240.991,100.0317,109.8326,89.522,final
2024-10-21,999563,UG1007,26.0,35.5769,48.2474,105.6923,123.1897,224.4231,275.8859,76.2045,86.8628,81.9988,final
2024-11-01,999563,UG1007,26.0,24.3462,42.0821,99.3846,129.7769,233.0,299.4744,62.3298,78.2566,78.5202,prelim
2024-11-11,999563,UG1007,26.0,43.8846,41.2385,103.8077,131.5679,259.1154,321.3987,105.7228,80.3909,81.2059,prelim
2024-11-21,999563,UG1007,26.0,75.0385,42.5513,143.2692,125.8718,319.9615,338.9833,168.3203,112.8043,94.5494,prelim
2024-12-01,999563,UG1007,26.0,23.5385,33.4192,142.4615,117.209,329.3846,341.4115,74.2817,119.8512,96.5775,prelim
2020-01-01,999562,UG2048,15.0,10.0667,12.7044,94.2667,54.0044,634.9333,313.7044,85.101,162.9054,199.2352,final
2020-01-11,999562,UG2048,15.0,8.4667,12.3844,93.8,46.6689,488.0667,270.7889,77.4639,183.1693,177.3812,final
2020-01-21,999562,UG2048,15.0,53.6,11.6667,72.1333,36.7556,437.7333,223.1133,351.6,175.6654,192.0668,final
2020-02-01,999562,UG2048,15.0,30.7333,15.8111,92.8,39.8622,444.7333,188.1467,171.7032,206.1681,229.4933,final
2020-02-11,999562,UG2048,15.0,6.4667,19.7067,90.8,47.1844,410.1333,172.2111,46.4112,176.2717,230.575,final
2020-02-21,999562,UG2048,15.0,13.6,18.6822,50.8,54.2,316.5333,151.5133,78.5399,94.704,202.1711,final
2020-03-01,999562,UG2048,15.0,76.4,30.0267,96.4667,68.4156,283.5333,162.2822,232.3944,135.7724,170.3794,final
2020-03-11,999562,UG2048,15.0,105.6,37.4956,195.6,86.2044,380.2,180.0578,260.2625,213.7115,205.306,final
2020-03-21,999562,UG2048,15.0,86.6667,50.1022,268.6667,117.6244,391.6,208.58,166.3575,218.349,183.7314,final
2020-04-01,999562,UG2048,15.0,21.1333,63.8311,213.4,151.4289,402.6667,259.7067,37.9673,138.3891,153.0057,final
2020-04-11,999562,UG2048,15.0,113.1333,61.1422,220.9333,175.0756,507.3333,308.4644,178.605,124.7779,162.4462,final
2020-04-21,999562,UG2048,15.0,80.0667,72.3644,214.3333,197.3378,533.8,369.1622,109.9558,108.197,143.4215,final
2020-05-01,999562,UG2048,15.0,40.5333,66.6889,233.7333,200.1956,543.6,420.04,63.5152,115.9555,128.7322,final
